PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2,24,2,10106,118,"[0.0, 0.0, 0.0]",3,0,146,6.069
2,24,2,10157,119,"[0.0, 0.0, 0.0]",3,0,212,6.12
2,24,3,10158,119,"[0.0101318359375, 0.8499755859375, -0.4984130859375]",11,0,36,6.121
2,24,3,10208,120,"[0.01171875, 0.850830078125, -0.49884033203125]",11,0,20,6.171
2,24,2,10209,120,"[0.0, 0.0, 0.0]",3,0,118,6.172
2,24,3,10260,121,"[0.01171875, 0.850830078125, -0.49884033203125]",11,0,197,6.223
2,24,2,10261,121,"[0.0, 0.0, 0.0]",3,0,145,6.224
2,24,2,10313,122,"[0.0, 0.0, 0.0]",3,0,13,6.276
2,24,3,10314,122,"[0.01068115234375, 0.84930419921875, -0.4986572265625]",11,0,129,6.277
2,24,3,10365,123,"[0.00799560546875, 0.8515625, -0.49786376953125]",11,0,84,6.328
2,24,2,10368,123,"[0.0, 0.0, 0.0]",3,0,132,6.331
2,24,2,10417,124,"[0.0, 0.0, 0.0]",3,0,120,6.38
2,24,3,10418,124,"[0.00799560546875, 0.8515625, -0.49786376953125]",11,0,60,6.381
2,24,3,10471,125,"[0.0096435546875, 0.85125732421875, -0.49676513671875]",11,0,21,6.434
2,24,2,10474,125,"[0.0, 0.0, 0.0]",3,0,135,6.437
2,24,2,10523,126,"[0.0, 0.0, 0.0]",3,0,3,6.486
2,24,3,10524,126,"[0.009521484375, 0.85205078125, -0.49566650390625]",11,0,19,6.487
2,24,3,10573,127,"[0.009521484375, 0.85205078125, -0.49566650390625]",11,0,69,6.536
2,24,2,10574,127,"[0.0, 0.0, 0.0]",3,0,162,6.537
2,24,3,10626,128,"[0.0115966796875, 0.85638427734375, -0.4910888671875]",11,0,12,6.589
2,24,2,10627,128,"[0.0, 0.0, 0.0]",3,0,90,6.59
2,24,2,10687,129,"[0.0, 0.0, 0.0]",3,0,229,6.65
2,24,3,10688,129,"[0.01080322265625, 0.848876953125, -0.49920654296875]",11,0,221,6.651
2,24,3,10731,130,"[0.01080322265625, 0.848876953125, -0.49920654296875]",11,0,43,6.694
2,24,2,10732,130,"[0.0, 0.0, 0.0]",3,0,157,6.695
2,24,2,10788,131,"[0.0, 0.0, 0.0]",3,0,236,6.751
2,24,3,10789,131,"[0.002685546875, 0.86151123046875, -0.49835205078125]",11,0,183,6.752
2,24,3,10839,132,"[-0.0068359375, 0.897705078125, -0.47869873046875]",11,0,122,6.802
2,24,2,10842,132,"[0.0, 0.0, 0.0]",3,0,190,6.805
2,24,3,10888,133,"[-0.0068359375, 0.897705078125, -0.47869873046875]",11,0,239,6.851
2,24,2,10898,133,"[0.0, 0.0, 0.0]",3,0,141,6.861
2,24,3,10946,134,"[0.0262451171875, 0.87109375, -0.46356201171875]",11,0,237,6.909
2,24,2,10947,134,"[0.0, 0.0, 0.0]",3,0,134,6.91
2,24,3,11001,135,"[0.03662109375, 0.803955078125, -0.484375]",11,0,77,6.964
2,24,2,11003,135,"[0.0, 0.0, 0.0]",3,0,223,6.966
2,24,3,11004,135,"[0.03662109375, 0.803955078125, -0.484375]",11,0,17,6.967
2,24,3,11046,136,"[0.03662109375, 0.803955078125, -0.484375]",11,0,81,7.009
2,24,2,11047,136,"[0.0, 0.0, 0.0]",3,0,70,7.01
2,24,3,11097,137,"[0.00970458984375, 0.8536376953125, -0.48406982421875]",11,0,168,7.06
2,24,2,11101,137,"[0.0, 0.0, 0.0]",3,0,38,7.064
2,24,2,11149,138,"[0.0, 0.0, 0.0]",3,0,3,7.112
2,24,3,11151,138,"[-0.06280517578125, 0.870361328125, -0.559326171875]",11,0,74,7.114
2,24,3,11201,139,"[-0.06280517578125, 0.870361328125, -0.559326171875]",11,0,39,7.164
2,24,2,11202,139,"[0.0, 0.0, 0.0]",3,0,139,7.165
2,24,3,11255,140,"[-0.0003662109375, 0.9166259765625, -0.4149169921875]",11,0,153,7.218
2,24,2,11261,140,"[0.0, 0.0, 0.0]",3,0,41,7.224
2,24,3,11305,141,"[-0.0377197265625, 0.80743408203125, -0.44024658203125]",11,0,55,7.268
